Timestamp,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,EnergyConsumption
2022-07-13 04:00:00,29.7426,61.8646,1500.0,4,On,On,0.0,Wednesday,Yes,27.3261
2022-07-13 05:00:00,25.6342,61.6452,1000.0,3,Off,On,0.0,Wednesday,No,20.0
2022-07-13 06:00:00,23.5634,59.8022,1500.0,2,Off,On,2.1616,Wednesday,No,26.7568
2022-07-13 07:00:00,21.6337,53.1415,1800.0,2,Off,On,5.7655,Wednesday,No,32.5269
2022-07-13 08:00:00,28.8241,42.2515,1200.0,3,On,Off,9.4167,Wednesday,No,23.7598
2022-07-13 09:00:00,27.5556,52.625,1200.0,6,Off,Off,14.8013,Wednesday,No,24.6406
2022-07-13 10:00:00,27.1468,52.469,1200.0,6,Off,Off,17.5034,Wednesday,No,20.0
2022-07-13 11:00:00,30.8529,61.6345,2000.0,8,On,Off,19.9353,Wednesday,No,31.2295
2022-07-13 12:00:00,29.9708,55.9839,1800.0,10,On,Off,21.5448,Wednesday,No,31.5221
2022-07-13 13:00:00,32.6523,65.6028,2000.0,12,On,On,19.9491,Wednesday,No,35.5423
2022-07-13 14:00:00,27.4107,63.8567,1000.0,11,Off,On,15.681,Wednesday,No,22.6298
2022-07-13 15:00:00,30.9035,49.577,800.0,9,On,Off,10.6669,Wednesday,No,21.8226
2022-07-13 16:00:00,28.4627,39.6001,1000.0,6,On,On,11.5206,Wednesday,No,20.0
2022-07-13 17:00:00,31.8587,64.027,1000.0,5,On,Off,4.0533,Wednesday,No,21.1518
2022-07-13 18:00:00,32.297,63.686,1500.0,3,On,On,2.2342,Wednesday,No,34.7974
2022-07-13 19:00:00,34.3472,41.2662,3000.0,3,On,On,0.0,Wednesday,No,55.9658
2022-07-13 20:00:00,33.2873,64.5877,1200.0,2,On,On,0.0,Wednesday,No,26.5943
2022-07-13 21:00:00,34.3407,55.2547,3000.0,2,On,On,0.0,Wednesday,No,55.9465
2022-07-13 22:00:00,34.2011,53.5252,800.0,3,On,On,0.2174,Wednesday,No,20.0
2022-07-13 23:00:00,36.6273,64.4301,2500.0,4,On,On,1.8988,Wednesday,No,40.0747
2022-07-14 00:00:00,31.0656,63.9378,1000.0,3,Off,On,2.0937,Thursday,No,20.0
2022-07-14 01:00:00,29.0906,58.9835,2500.0,2,On,Off,0.0,Thursday,No,33.6462
2022-07-14 02:00:00,30.6883,57.0792,800.0,4,Off,Off,1.5066,Thursday,Yes,20.0
2022-07-14 03:00:00,27.8151,59.0866,2500.0,4,Off,On,0.0,Thursday,No,36.9715
2022-07-14 04:00:00,31.6601,49.8015,1000.0,2,On,On,0.0,Thursday,No,20.0
2022-07-14 05:00:00,27.5084,53.8067,1200.0,2,Off,On,1.6145,Thursday,No,20.0
2022-07-14 06:00:00,26.4669,47.3414,1500.0,3,On,Off,0.1426,Thursday,Yes,21.3511
2022-07-14 07:00:00,26.3557,51.929,1200.0,2,Off,Off,8.0888,Thursday,No,23.6099
2022-07-14 08:00:00,28.633,50.977,1800.0,4,On,Off,8.1244,Thursday,No,27.7479
2022-07-14 09:00:00,26.9829,49.3227,3000.0,5,Off,Off,15.9279,Thursday,No,39.7744
2022-07-14 10:00:00,26.3147,55.6995,1500.0,7,Off,Off,16.3459,Thursday,No,24.3884
2022-07-14 11:00:00,31.4055,50.4865,1800.0,10,On,Off,20.3077,Thursday,No,35.8866
2022-07-14 12:00:00,26.9838,58.4227,800.0,9,Off,Off,18.2658,Thursday,Yes,20.0
2022-07-14 13:00:00,29.4908,40.6742,1500.0,11,On,On,19.608,Thursday,No,33.9942
2022-07-14 14:00:00,31.5008,52.1429,1500.0,11,On,Off,19.0699,Thursday,No,33.8785
2022-07-14 15:00:00,27.7099,55.2394,2000.0,10,Off,Off,15.6944,Thursday,No,34.502
2022-07-14 16:00:00,32.6567,50.218,1200.0,8,On,Off,10.2417,Thursday,No,23.2132
2022-07-14 17:00:00,30.2073,52.0587,1800.0,4,On,Off,6.817,Thursday,No,39.6201
2022-07-14 18:00:00,34.4398,39.4861,1000.0,2,On,On,1.2871,Thursday,No,27.9099
2022-07-14 19:00:00,31.1686,56.0012,1200.0,2,On,Off,0.0,Thursday,No,25.2106
2022-07-14 20:00:00,34.5817,57.3063,1200.0,2,On,On,0.3771,Thursday,Yes,27.9617
2022-07-14 21:00:00,35.3056,55.8566,1200.0,4,On,On,1.7653,Thursday,No,27.6735
2022-07-14 22:00:00,34.5171,60.4547,1200.0,3,On,On,3.7251,Thursday,No,28.5422
2022-07-14 23:00:00,32.8201,54.2662,800.0,4,On,On,1.1062,Thursday,No,22.2877
2022-07-15 00:00:00,31.2336,56.9594,2000.0,3,On,On,0.0,Friday,No,32.625
2022-07-15 01:00:00,29.8198,54.8028,800.0,3,Off,Off,0.804,Friday,No,20.0
2022-07-15 02:00:00,33.1382,58.0589,2000.0,3,On,On,3.6891,Friday,No,35.4178
2022-07-15 03:00:00,28.0207,41.476,1000.0,2,On,On,0.0,Friday,Yes,20.0
2022-07-15 04:00:00,26.622,47.3647,800.0,4,Off,On,0.0,Friday,No,20.0
2022-07-15 05:00:00,29.4056,66.3735,1500.0,3,On,On,1.0134,Friday,No,28.7336
2022-07-15 06:00:00,26.0058,35.0148,1500.0,4,Off,On,0.1209,Friday,No,24.4009
2022-07-15 07:00:00,25.3982,53.7591,1500.0,2,Off,Off,5.3507,Friday,No,22.4145
2022-07-15 08:00:00,24.3089,64.5855,1500.0,3,On,Off,9.6016,Friday,No,20.7204
2022-07-15 09:00:00,26.3326,53.8541,1200.0,4,On,On,13.0396,Friday,No,20.0
2022-07-15 10:00:00,27.4326,51.0301,1800.0,6,On,Off,15.8992,Friday,No,25.1316
2022-07-15 11:00:00,28.561,54.9671,1500.0,10,On,On,19.9002,Friday,No,31.2523
2022-07-15 12:00:00,30.5988,50.4954,1200.0,10,On,On,21.4318,Friday,No,28.9442
2022-07-15 13:00:00,30.4735,53.6047,2000.0,10,On,Off,18.6099,Friday,No,33.1826
2022-07-15 14:00:00,29.8144,48.0886,1800.0,11,On,On,19.9418,Friday,No,35.8491
2022-07-15 15:00:00,30.5762,62.1965,1200.0,9,On,On,14.2271,Friday,No,28.4578
2022-07-15 16:00:00,32.7165,64.0712,2000.0,7,On,Off,11.5339,Friday,Yes,41.178
2022-07-15 17:00:00,34.8626,50.9741,2500.0,4,On,Off,4.3257,Friday,No,48.1925
2022-07-15 18:00:00,33.0469,41.494,1500.0,2,On,On,0.2976,Friday,No,34.3184
2022-07-15 19:00:00,32.1557,48.6626,1000.0,2,On,Off,0.7044,Friday,No,20.2771
2022-07-15 20:00:00,31.2104,51.665,2500.0,2,On,On,0.0,Friday,No,55.6309
2022-07-15 21:00:00,30.2035,57.4833,1000.0,3,On,On,0.0,Friday,No,20.5083
2022-07-15 22:00:00,34.1268,44.1979,800.0,2,On,On,2.5431,Friday,No,20.0
2022-07-15 23:00:00,33.4734,46.3047,1200.0,2,On,Off,0.0,Friday,No,20.0
2022-07-16 00:00:00,32.8509,56.7301,1800.0,2,On,Off,0.0,Saturday,No,28.3853
2022-07-16 01:00:00,30.7153,60.7967,2500.0,3,On,On,0.0,Saturday,No,37.7395
2022-07-16 02:00:00,33.01,47.6242,1500.0,4,On,On,3.1845,Saturday,No,29.8241
2022-07-16 03:00:00,28.4515,43.2988,3000.0,4,Off,On,2.4109,Saturday,No,37.7401
2022-07-16 04:00:00,30.6067,79.5909,800.0,3,On,On,0.5506,Saturday,No,20.0
2022-07-16 05:00:00,27.9973,60.3672,800.0,4,Off,On,1.6944,Saturday,No,20.0
2022-07-16 06:00:00,26.3814,52.4496,1500.0,3,Off,On,2.8292,Saturday,No,28.0641
2022-07-16 07:00:00,28.4834,60.9072,3000.0,2,On,Off,5.4044,Saturday,No,36.5085
2022-07-16 08:00:00,28.0154,53.0997,1500.0,4,On,Off,12.1217,Saturday,No,20.0118
2022-07-16 09:00:00,28.0123,61.0336,800.0,3,On,Off,12.5528,Saturday,No,20.0
2022-07-16 10:00:00,27.7606,55.447,1000.0,3,On,Off,15.1893,Saturday,No,20.0
2022-07-16 11:00:00,27.999,54.8305,1000.0,2,On,Off,19.3531,Saturday,Yes,20.0
2022-07-16 12:00:00,33.4729,51.5495,1200.0,3,On,On,21.4795,Saturday,No,20.0
2022-07-16 13:00:00,31.7882,41.3845,800.0,4,On,On,21.8383,Saturday,No,20.0
2022-07-16 14:00:00,31.6418,68.5122,2500.0,2,On,Off,17.1241,Saturday,No,27.1228
2022-07-16 15:00:00,31.1962,45.6089,1500.0,3,On,Off,12.4894,Saturday,No,20.0
2022-07-16 16:00:00,33.7105,41.5067,1800.0,2,On,Off,14.3228,Saturday,No,26.8056
2022-07-16 17:00:00,33.3535,50.7911,800.0,3,On,Off,4.7961,Saturday,No,20.0
2022-07-16 18:00:00,32.8466,44.9542,800.0,4,On,On,0.0,Saturday,No,26.0121
2022-07-16 19:00:00,32.4868,52.3403,1500.0,4,On,On,1.1587,Saturday,No,40.1563
2022-07-16 20:00:00,33.0343,58.0918,2000.0,2,On,On,6.7493,Saturday,No,42.6534
2022-07-16 21:00:00,26.7531,62.4365,1500.0,3,On,On,0.1865,Saturday,No,38.0714
2022-07-16 22:00:00,33.2154,59.0532,2000.0,2,On,On,0.155,Saturday,No,32.275
2022-07-16 23:00:00,31.3405,50.6528,2000.0,2,On,On,1.5113,Saturday,No,29.676
2022-07-17 00:00:00,34.8815,52.4323,800.0,4,Off,On,1.8743,Sunday,No,20.0
2022-07-17 01:00:00,31.0113,56.4596,1000.0,2,On,Off,0.0,Sunday,No,20.0
2022-07-17 02:00:00,27.8182,40.0922,1800.0,3,On,On,2.9809,Sunday,No,23.7542
2022-07-17 03:00:00,29.3199,58.2687,1200.0,4,On,On,0.0,Sunday,No,22.9553
2022-07-17 04:00:00,26.6039,42.8604,1200.0,3,Off,Off,0.1332,Sunday,No,21.8011
2022-07-17 05:00:00,29.0216,70.1163,1200.0,2,On,On,0.0,Sunday,No,20.0
2022-07-17 06:00:00,28.18,50.8099,1200.0,4,On,On,0.0,Sunday,No,20.0
2022-07-17 07:00:00,29.2141,52.2568,2500.0,3,On,Off,8.0257,Sunday,No,31.1976
2022-07-17 08:00:00,25.6144,48.658,1000.0,3,On,Off,12.2932,Sunday,No,20.0
2022-07-17 09:00:00,27.3664,49.2503,1200.0,2,On,Off,15.0599,Sunday,No,20.0
2022-07-17 10:00:00,24.868,73.2323,1500.0,3,On,Off,12.3782,Sunday,No,26.5482
2022-07-17 11:00:00,29.4778,61.1796,1800.0,2,On,Off,17.8833,Sunday,Yes,25.0577
2022-07-17 12:00:00,29.7339,41.1862,1500.0,2,On,Off,20.8715,Sunday,No,20.0
2022-07-17 13:00:00,30.4113,65.4103,2500.0,2,On,Off,18.4607,Sunday,No,31.0653
2022-07-17 14:00:00,30.1994,62.9861,1800.0,2,On,Off,18.6327,Sunday,Yes,22.5539
2022-07-17 15:00:00,31.8022,50.7097,1500.0,4,On,Off,15.7383,Sunday,No,24.6663
2022-07-17 16:00:00,34.9048,54.4821,1000.0,3,Off,Off,12.8123,Sunday,No,20.0
2022-07-17 17:00:00,31.7473,52.8563,1500.0,3,On,On,1.5699,Sunday,No,32.1065
2022-07-17 18:00:00,33.0715,68.3592,1800.0,4,On,On,0.0,Sunday,No,42.3851
2022-07-17 19:00:00,30.9217,46.8532,2000.0,2,On,On,0.0,Sunday,No,41.6409
2022-07-17 20:00:00,31.4596,54.2302,3000.0,2,On,On,0.0,Sunday,No,60.6709
2022-07-17 21:00:00,33.2896,49.088,1500.0,2,Off,On,0.0,Sunday,No,36.3905
2022-07-17 22:00:00,35.0021,40.535,1500.0,2,On,On,0.4901,Sunday,No,26.5732
2022-07-17 23:00:00,31.8049,70.4916,800.0,4,On,Off,1.313,Sunday,No,20.0
2022-07-18 00:00:00,31.2243,43.6802,800.0,3,On,On,0.0,Monday,Yes,20.0
2022-07-18 01:00:00,30.1588,55.2134,1000.0,2,Off,On,0.0,Monday,No,20.0
2022-07-18 02:00:00,29.1266,39.8364,800.0,2,On,On,0.252,Monday,No,20.0
2022-07-18 03:00:00,30.0096,50.3045,1200.0,2,On,On,0.1413,Monday,No,25.1709
2022-07-18 04:00:00,25.7016,58.1653,1200.0,3,Off,Off,0.0,Monday,No,23.6824
2022-07-18 05:00:00,30.6367,46.7111,1500.0,3,On,On,0.0,Monday,No,20.013
2022-07-18 06:00:00,26.2672,59.3142,1500.0,4,Off,On,0.0,Monday,No,25.7194
2022-07-18 07:00:00,28.7422,51.725,1500.0,3,On,Off,2.22,Monday,No,23.3795
2022-07-18 08:00:00,24.6562,64.3838,1500.0,3,Off,On,7.4035,Monday,No,27.3555
2022-07-18 09:00:00,28.6361,64.8033,1200.0,4,On,Off,13.7753,Monday,No,20.0
2022-07-18 10:00:00,28.942,49.1235,3000.0,7,On,Off,17.4698,Monday,No,43.0555
2022-07-18 11:00:00,28.8432,54.4609,800.0,8,On,Off,21.6637,Monday,No,20.0
2022-07-18 12:00:00,26.7073,55.9554,2500.0,11,On,Off,16.7929,Monday,No,36.8351
2022-07-18 13:00:00,29.9188,58.4792,1200.0,10,On,Off,20.1979,Monday,No,23.5113
2022-07-18 14:00:00,27.83,54.266,1500.0,11,On,Off,20.1367,Monday,No,28.2449
2022-07-18 15:00:00,30.4671,54.8816,1000.0,9,On,Off,14.7116,Monday,No,22.9156
2022-07-18 16:00:00,33.755,50.4263,800.0,8,On,On,8.6467,Monday,No,23.989
2022-07-18 17:00:00,33.9109,53.2487,1200.0,4,On,Off,4.4937,Monday,No,24.0691
2022-07-18 18:00:00,32.8246,63.0361,1800.0,3,On,On,3.6337,Monday,No,38.8089
2022-07-18 19:00:00,31.1443,58.3254,1200.0,3,On,On,2.2482,Monday,No,29.4883
2022-07-18 20:00:00,34.4873,57.7638,1500.0,2,On,On,0.0,Monday,No,32.3558
2022-07-18 21:00:00,33.1327,58.3448,1200.0,3,On,On,0.0,Monday,No,32.8915
2022-07-18 22:00:00,28.1536,52.8235,1200.0,2,Off,On,0.8108,Monday,No,20.2341
2022-07-18 23:00:00,33.8827,54.8858,2500.0,4,On,On,0.9096,Monday,No,46.7175
2022-07-19 00:00:00,31.6477,44.3243,2000.0,4,On,On,2.8258,Tuesday,No,31.2421
2022-07-19 01:00:00,33.3775,62.6372,1500.0,3,On,On,0.0,Tuesday,No,28.9619
2022-07-19 02:00:00,28.0056,31.8346,1000.0,2,On,On,0.0,Tuesday,No,22.3139
2022-07-19 03:00:00,23.0663,54.8829,1000.0,2,Off,On,0.0,Tuesday,No,20.0
2022-07-19 04:00:00,29.2543,62.8509,3000.0,4,On,Off,0.0,Tuesday,No,44.505
2022-07-19 05:00:00,28.658,42.9917,1000.0,2,On,Off,0.0,Tuesday,No,20.0
2022-07-19 06:00:00,24.2167,58.4332,2000.0,3,Off,Off,0.0,Tuesday,No,30.3865
2022-07-19 07:00:00,25.3414,49.4515,1200.0,3,Off,Off,7.0938,Tuesday,No,20.0
2022-07-19 08:00:00,32.7066,49.7376,3000.0,4,On,Off,11.4969,Tuesday,No,43.8983
2022-07-19 09:00:00,26.6872,62.0614,1200.0,4,Off,Off,13.4925,Tuesday,No,20.0
2022-07-19 10:00:00,29.06,55.3665,1200.0,7,On,Off,16.4682,Tuesday,No,23.1553
2022-07-19 11:00:00,26.7735,38.1931,1500.0,9,On,On,18.2783,Tuesday,No,30.0899
2022-07-19 12:00:00,24.5155,47.3339,3000.0,10,Off,Off,18.9175,Tuesday,Yes,43.7445
2022-07-19 13:00:00,29.0792,61.5789,3000.0,10,On,Off,20.9296,Tuesday,No,51.9939
2022-07-19 14:00:00,29.6649,57.1921,1800.0,11,On,Off,20.0306,Tuesday,No,37.1491
2022-07-19 15:00:00,30.1729,67.4332,1800.0,10,Off,On,15.6493,Tuesday,No,39.4172
2022-07-19 16:00:00,31.4669,66.5211,1500.0,7,On,On,8.5484,Tuesday,No,29.4523
2022-07-19 17:00:00,32.846,49.9082,1800.0,6,On,On,3.5441,Tuesday,No,44.3121
2022-07-19 18:00:00,32.494,72.7777,2000.0,3,On,On,2.9228,Tuesday,No,44.1257
2022-07-19 19:00:00,30.5659,53.5261,1500.0,3,On,On,0.163,Tuesday,No,35.2667
2022-07-19 20:00:00,34.1685,44.5481,1500.0,2,On,Off,0.0,Tuesday,No,29.0284
2022-07-19 21:00:00,29.1952,48.6723,1500.0,3,Off,Off,0.1845,Tuesday,No,31.4777
2022-07-19 22:00:00,28.6935,35.8381,1500.0,3,On,Off,0.0,Tuesday,No,20.8617
2022-07-19 23:00:00,33.7958,65.2174,2000.0,2,On,Off,0.0,Tuesday,No,32.8205
2022-07-20 00:00:00,32.7102,65.445,1200.0,2,On,Off,0.0,Wednesday,Yes,20.0
2022-07-20 01:00:00,30.8578,45.1186,1000.0,4,On,On,1.7903,Wednesday,No,20.0
2022-07-20 02:00:00,27.4053,52.4553,1500.0,2,Off,On,0.0,Wednesday,No,22.0644
2022-07-20 03:00:00,28.0039,54.8637,1000.0,3,On,Off,1.3938,Wednesday,No,20.0
2022-07-20 04:00:00,28.1707,46.366,1500.0,2,On,On,0.3599,Wednesday,No,26.8811
2022-07-20 05:00:00,24.883,40.9943,2500.0,2,Off,On,0.0,Wednesday,No,34.8773
2022-07-20 06:00:00,26.12,52.9811,1500.0,4,Off,On,3.1498,Wednesday,No,26.9051
2022-07-20 07:00:00,28.603,51.3505,2000.0,2,On,Off,2.7517,Wednesday,Yes,28.3828
2022-07-20 08:00:00,30.0508,50.3775,1000.0,3,On,Off,8.8293,Wednesday,No,20.0
2022-07-20 09:00:00,26.4595,56.3439,2500.0,5,Off,On,13.1971,Wednesday,No,37.9997
2022-07-20 10:00:00,29.1111,65.2028,1500.0,7,On,Off,18.9155,Wednesday,No,31.0723
2022-07-20 11:00:00,24.2467,52.8012,800.0,8,Off,Off,18.0721,Wednesday,No,20.0
2022-07-20 12:00:00,30.0151,54.859,1500.0,9,On,Off,18.2563,Wednesday,No,28.3993
2022-07-20 13:00:00,27.8118,59.9714,3000.0,11,Off,On,21.0241,Wednesday,No,49.9328
2022-07-20 14:00:00,30.8108,57.6899,800.0,9,On,On,16.7619,Wednesday,No,20.0
2022-07-20 15:00:00,30.4771,48.4415,1500.0,10,On,Off,15.4141,Wednesday,No,29.4778
2022-07-20 16:00:00,34.337,52.9699,2500.0,8,On,Off,14.8278,Wednesday,No,40.1734
2022-07-20 17:00:00,30.5686,57.7097,800.0,6,On,Off,4.3006,Wednesday,Yes,20.0
2022-07-20 18:00:00,34.0494,43.2584,1500.0,4,On,On,0.8801,Wednesday,Yes,33.4818
2022-07-20 19:00:00,32.5349,62.8478,1500.0,3,On,On,0.0,Wednesday,No,33.0678
2022-07-20 20:00:00,32.8795,64.0888,1200.0,2,On,On,0.0,Wednesday,Yes,28.9137
2022-07-20 21:00:00,32.7262,46.8999,1500.0,4,On,On,0.6052,Wednesday,No,31.1877
2022-07-20 22:00:00,31.1029,54.7185,800.0,3,On,Off,2.8689,Wednesday,Yes,20.0
2022-07-20 23:00:00,32.2893,57.9514,1800.0,4,On,On,0.0,Wednesday,No,33.7662
2022-07-21 00:00:00,31.5709,48.6638,800.0,2,On,On,0.763,Thursday,No,20.0
2022-07-21 01:00:00,31.4551,56.9164,1200.0,4,On,On,0.0,Thursday,No,27.858
2022-07-21 02:00:00,30.3652,54.6965,1500.0,4,On,On,0.0,Thursday,No,24.6139
2022-07-21 03:00:00,31.0157,41.4519,1200.0,4,On,On,0.0,Thursday,No,23.5252
2022-07-21 04:00:00,30.5432,57.0103,1200.0,4,On,On,0.0,Thursday,No,27.4182
2022-07-21 05:00:00,25.9736,45.9068,2000.0,2,Off,Off,0.3522,Thursday,No,30.9788
2022-07-21 06:00:00,29.3356,61.2129,2500.0,3,On,On,0.0,Thursday,No,39.2364
2022-07-21 07:00:00,24.9257,49.6526,2000.0,4,Off,Off,0.0,Thursday,No,26.2886
2022-07-21 08:00:00,28.3719,52.6982,1500.0,3,On,On,9.1265,Thursday,No,20.0
2022-07-21 09:00:00,28.5379,64.9169,2000.0,4,On,Off,12.5219,Thursday,No,28.2874
2022-07-21 10:00:00,23.7754,59.3384,2500.0,6,On,On,16.4189,Thursday,No,42.6651
2022-07-21 11:00:00,28.2608,45.386,1200.0,10,Off,On,17.7041,Thursday,No,25.473
2022-07-21 12:00:00,27.7592,46.0529,1200.0,10,Off,Off,20.9854,Thursday,No,26.1044
2022-07-21 13:00:00,27.9022,49.3349,800.0,12,Off,Off,20.455,Thursday,No,20.0
2022-07-21 14:00:00,32.8979,55.7878,1500.0,9,On,Off,14.7118,Thursday,No,28.2623
2022-07-21 15:00:00,29.6653,56.4668,2500.0,10,On,Off,16.4978,Thursday,No,43.9913
2022-07-21 16:00:00,30.0834,46.7302,1500.0,8,On,Off,11.3085,Thursday,No,30.2687
2022-07-21 17:00:00,32.4689,43.4217,1800.0,5,Off,Off,4.2326,Thursday,No,37.0259
2022-07-21 18:00:00,34.1654,54.503,1000.0,2,On,On,0.0,Thursday,No,23.741
2022-07-21 19:00:00,32.8106,51.2019,1000.0,4,On,On,1.8749,Thursday,No,25.7089
2022-07-21 20:00:00,35.5289,69.0991,1500.0,4,On,On,0.0,Thursday,No,31.4029
2022-07-21 21:00:00,34.1559,52.5461,3000.0,4,On,Off,1.4646,Thursday,Yes,54.3069
2022-07-21 22:00:00,28.4378,68.4827,1200.0,3,Off,On,0.5761,Thursday,Yes,26.4511
2022-07-21 23:00:00,31.2585,43.7594,2000.0,2,Off,On,1.652,Thursday,No,30.0481
2022-07-22 00:00:00,30.5725,40.7426,1000.0,4,Off,On,1.1506,Friday,No,20.8487
2022-07-22 01:00:00,31.9313,43.9599,1500.0,4,On,On,0.0,Friday,No,28.6563
2022-07-22 02:00:00,24.9465,64.5291,1500.0,4,On,Off,0.281,Friday,No,22.9343
2022-07-22 03:00:00,34.5177,66.1935,2000.0,2,On,On,1.6505,Friday,No,34.1381
2022-07-22 04:00:00,29.7582,47.3151,800.0,3,On,Off,1.4687,Friday,No,20.0
2022-07-22 05:00:00,28.3726,50.3037,1000.0,3,Off,On,1.2972,Friday,No,20.0
2022-07-22 06:00:00,29.9612,44.1598,1000.0,4,On,On,0.0,Friday,No,20.0
2022-07-22 07:00:00,31.9857,38.4112,2500.0,4,Off,Off,8.083,Friday,No,37.1069
2022-07-22 08:00:00,28.9376,59.566,1000.0,3,On,Off,10.6701,Friday,No,20.0
2022-07-22 09:00:00,29.196,55.5254,800.0,5,On,Off,17.4554,Friday,No,20.0
2022-07-22 10:00:00,27.8595,54.2261,1500.0,7,Off,Off,14.9589,Friday,Yes,24.7672
2022-07-22 11:00:00,27.7918,42.962,1500.0,10,On,On,18.7154,Friday,No,33.4461
2022-07-22 12:00:00,27.7446,67.2963,2000.0,11,Off,Off,19.6547,Friday,No,32.2824
2022-07-22 13:00:00,27.7675,50.1429,2500.0,11,On,Off,20.9782,Friday,No,38.8213
2022-07-22 14:00:00,28.8221,58.1224,1500.0,10,On,Off,15.7517,Friday,Yes,30.1227
2022-07-22 15:00:00,28.2715,42.3821,2500.0,8,On,Off,12.5567,Friday,No,41.9948
2022-07-22 16:00:00,31.5444,51.5125,1800.0,8,On,Off,11.9126,Friday,No,26.5351
2022-07-22 17:00:00,28.9481,56.1466,1200.0,4,On,Off,4.8739,Friday,No,27.6226
2022-07-22 18:00:00,33.1761,55.1638,2500.0,3,Off,On,1.1327,Friday,No,53.5096
2022-07-22 19:00:00,33.0213,53.8308,1800.0,4,On,On,0.0,Friday,No,34.8483
2022-07-22 20:00:00,33.49,56.4092,1200.0,4,On,On,1.3976,Friday,No,29.1454
2022-07-22 21:00:00,32.0497,43.8409,1800.0,2,Off,On,1.6961,Friday,Yes,36.6832
2022-07-22 22:00:00,38.9479,52.3946,1200.0,2,On,On,2.5421,Friday,No,28.8986
2022-07-22 23:00:00,35.0377,52.8988,1000.0,2,On,On,0.0,Friday,No,20.0
2022-07-23 00:00:00,29.2071,55.5913,1800.0,2,Off,On,0.0,Saturday,No,27.2149
2022-07-23 01:00:00,31.4383,53.6473,2000.0,4,On,On,0.0,Saturday,No,34.9954
2022-07-23 02:00:00,28.9801,43.6203,1800.0,3,On,On,2.4276,Saturday,No,27.3275
2022-07-23 03:00:00,27.3907,43.7404,1000.0,3,On,On,0.0,Saturday,No,20.2116
2022-07-23 04:00:00,26.016,36.9811,3000.0,3,Off,Off,0.0,Saturday,No,40.6443
2022-07-23 05:00:00,28.9393,60.3585,800.0,2,On,Off,0.0,Saturday,No,20.0
2022-07-23 06:00:00,26.2353,61.2507,1200.0,3,On,Off,0.3708,Saturday,No,20.0
2022-07-23 07:00:00,29.234,60.4782,1200.0,2,On,On,5.4069,Saturday,No,27.9335
2022-07-23 08:00:00,29.1837,56.1992,800.0,2,On,Off,8.2245,Saturday,No,20.0
2022-07-23 09:00:00,30.0462,36.4212,1200.0,3,On,Off,12.6771,Saturday,No,20.0
2022-07-23 10:00:00,25.8933,46.5183,1500.0,3,On,Off,17.1349,Saturday,No,20.4617
2022-07-23 11:00:00,29.0256,55.1557,2000.0,3,On,Off,17.8262,Saturday,No,26.8518
2022-07-23 12:00:00,29.9611,54.5958,3000.0,4,On,Off,17.8931,Saturday,No,36.1748
2022-07-23 13:00:00,28.4713,52.1766,2000.0,2,On,Off,20.3777,Saturday,No,25.9468
2022-07-23 14:00:00,28.6526,56.8556,1500.0,4,On,Off,16.1639,Saturday,No,20.0
2022-07-23 15:00:00,34.1917,52.3357,1800.0,3,On,Off,13.1437,Saturday,Yes,21.8352
2022-07-23 16:00:00,32.1511,53.8208,2000.0,4,On,On,9.3079,Saturday,No,30.5248
2022-07-23 17:00:00,33.5894,47.3107,1500.0,4,On,On,5.7612,Saturday,No,36.9822
2022-07-23 18:00:00,31.1501,61.0111,1800.0,3,On,On,0.1132,Saturday,No,41.5059
2022-07-23 19:00:00,30.6554,49.8572,1500.0,3,On,On,0.0,Saturday,No,35.4279
2022-07-23 20:00:00,32.0573,42.2376,1200.0,2,Off,On,0.0,Saturday,No,25.7879
2022-07-23 21:00:00,32.8459,46.4782,1500.0,2,On,Off,0.0,Saturday,No,31.4922
2022-07-23 22:00:00,30.6658,50.5125,1800.0,4,On,Off,2.908,Saturday,No,26.426
2022-07-23 23:00:00,32.2978,60.7627,1800.0,3,Off,On,0.0,Saturday,No,26.598
2022-07-24 00:00:00,28.3191,53.6661,1200.0,2,On,Off,0.0,Sunday,Yes,20.4993
2022-07-24 01:00:00,28.7325,52.3911,1500.0,2,On,On,0.0,Sunday,No,20.0
2022-07-24 02:00:00,31.538,43.0493,2500.0,4,On,Off,1.8928,Sunday,No,36.5913
2022-07-24 03:00:00,30.6273,59.5957,3000.0,4,On,On,0.0,Sunday,No,44.7007
2022-07-24 04:00:00,27.9124,48.9107,1000.0,4,Off,Off,0.6351,Sunday,No,20.0
2022-07-24 05:00:00,26.0393,53.888,1000.0,3,Off,On,1.5596,Sunday,No,20.0
2022-07-24 06:00:00,25.5433,66.6785,1800.0,2,On,Off,0.0,Sunday,No,25.1456
2022-07-24 07:00:00,26.5518,58.6046,1200.0,2,On,Off,3.6214,Sunday,No,20.0
2022-07-24 08:00:00,28.4852,40.9284,800.0,2,On,Off,10.1187,Sunday,No,20.0
2022-07-24 09:00:00,29.1549,39.5975,1200.0,4,On,Off,18.7596,Sunday,No,20.0
2022-07-24 10:00:00,26.605,54.004,2000.0,3,On,Off,15.8827,Sunday,No,25.6556
2022-07-24 11:00:00,25.7678,45.0677,1800.0,4,On,Off,18.2721,Sunday,No,24.9591
2022-07-24 12:00:00,29.2318,58.9188,1500.0,4,On,On,21.6727,Sunday,No,26.6884
